DATETIME,TIME,LON,LAT,DEP,EASTWARD_WIND
"31-DEC-2022",1.07819E+06,86.625,9.375,10,-3.61  
"31-DEC-2022",1.07819E+06,86.875,9.375,10,-3.54  
"31-DEC-2022",1.07819E+06,87.125,9.375,10,-3.54  
"31-DEC-2022",1.07819E+06,87.375,9.375,10,-3.68  
"31-DEC-2022",1.07819E+06,87.625,9.375,10,-4.12  
"31-DEC-2022",1.07819E+06,87.875,9.375,10,-4.32  
"31-DEC-2022",1.07819E+06,88.125,9.375,10,-4.3  
"31-DEC-2022",1.07819E+06,88.375,9.375,10,-4.36  
"31-DEC-2022",1.07819E+06,88.625,9.375,10,-4.21  
"31-DEC-2022",1.07819E+06,88.875,9.375,10,-3.57  
"31-DEC-2022",1.07819E+06,68.125,9.625,10,-2.85  
"31-DEC-2022",1.07819E+06,68.375,9.625,10,-2.6  
"31-DEC-2022",1.07819E+06,68.625,9.625,10,-2.28  
"31-DEC-2022",1.07819E+06,68.875,9.625,10,-2.31  
"31-DEC-2022",1.07819E+06,69.125,9.625,10,-2.27  
"31-DEC-2022",1.07819E+06,69.375,9.625,10,-2.38  
"31-DEC-2022",1.07819E+06,69.625,9.625,10,-2.7  
"31-DEC-2022",1.07819E+06,69.875,9.625,10,-0.41  
"31-DEC-2022",1.07819E+06,70.125,9.625,10,-0.11  
"31-DEC-2022",1.07819E+06,70.375,9.625,10,-1.25  
"31-DEC-2022",1.07819E+06,70.625,9.625,10,-2.22  
"31-DEC-2022",1.07819E+06,70.875,9.625,10,-2.29  
"31-DEC-2022",1.07819E+06,71.125,9.625,10,-2.4  
"31-DEC-2022",1.07819E+06,71.375,9.625,10,-2.79  
"31-DEC-2022",1.07819E+06,71.625,9.625,10,-2.86  
"31-DEC-2022",1.07819E+06,71.875,9.625,10,-2.6  
"31-DEC-2022",1.07819E+06,72.125,9.625,10,-2.23  
"31-DEC-2022",1.07819E+06,72.375,9.625,10,-1.52  
"31-DEC-2022",1.07819E+06,72.625,9.625,10,-1.35  
"31-DEC-2022",1.07819E+06,72.875,9.625,10,-1.19  
"31-DEC-2022",1.07819E+06,73.125,9.625,10,-1.1  
"31-DEC-2022",1.07819E+06,73.375,9.625,10,-1.39  
"31-DEC-2022",1.07819E+06,73.625,9.625,10,-1.45  
"31-DEC-2022",1.07819E+06,73.875,9.625,10,-1.28  
"31-DEC-2022",1.07819E+06,74.125,9.625,10,-1.42  
"31-DEC-2022",1.07819E+06,74.375,9.625,10,-1.53  
"31-DEC-2022",1.07819E+06,74.625,9.625,10,-1.11  
"31-DEC-2022",1.07819E+06,74.875,9.625,10,-0.22  
"31-DEC-2022",1.07819E+06,75.125,9.625,10,0.38  
"31-DEC-2022",1.07819E+06,75.375,9.625,10,0.47  
"31-DEC-2022",1.07819E+06,75.625,9.625,10,0.1  
"31-DEC-2022",1.07819E+06,75.875,9.625,10,-0.2  
"31-DEC-2022",1.07819E+06,76.125,9.625,10,-0.71  
"31-DEC-2022",1.07819E+06,76.375,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.625,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.875,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.125,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.375,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.625,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.875,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.125,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.375,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.625,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.875,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.125,9.625,10,2.41  
"31-DEC-2022",1.07819E+06,79.375,9.625,10,3.48  
"31-DEC-2022",1.07819E+06,79.625,9.625,10,0.86  
"31-DEC-2022",1.07819E+06,79.875,9.625,10,0.83  
"31-DEC-2022",1.07819E+06,80.125,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.375,9.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.625,9.625,10,0.02  
"31-DEC-2022",1.07819E+06,80.875,9.625,10,-0.69  
"31-DEC-2022",1.07819E+06,81.125,9.625,10,-0.69  
"31-DEC-2022",1.07819E+06,81.375,9.625,10,-1.45  
"31-DEC-2022",1.07819E+06,81.625,9.625,10,-1.75  
"31-DEC-2022",1.07819E+06,81.875,9.625,10,-1.27  
"31-DEC-2022",1.07819E+06,82.125,9.625,10,-1.93  
"31-DEC-2022",1.07819E+06,82.375,9.625,10,-2.71  
"31-DEC-2022",1.07819E+06,82.625,9.625,10,-2.83  
"31-DEC-2022",1.07819E+06,82.875,9.625,10,-3.11  
"31-DEC-2022",1.07819E+06,83.125,9.625,10,-2.81  
"31-DEC-2022",1.07819E+06,83.375,9.625,10,-2.64  
"31-DEC-2022",1.07819E+06,83.625,9.625,10,-2.27  
"31-DEC-2022",1.07819E+06,83.875,9.625,10,-1.72  
"31-DEC-2022",1.07819E+06,84.125,9.625,10,-1.49  
"31-DEC-2022",1.07819E+06,84.375,9.625,10,-1.42  
"31-DEC-2022",1.07819E+06,84.625,9.625,10,-2.48  
"31-DEC-2022",1.07819E+06,84.875,9.625,10,-4.01  
"31-DEC-2022",1.07819E+06,85.125,9.625,10,-4.04  
"31-DEC-2022",1.07819E+06,85.375,9.625,10,-3.65  
"31-DEC-2022",1.07819E+06,85.625,9.625,10,-3.46  
"31-DEC-2022",1.07819E+06,85.875,9.625,10,-3.52  
"31-DEC-2022",1.07819E+06,86.125,9.625,10,-3.53  
"31-DEC-2022",1.07819E+06,86.375,9.625,10,-3.55  
"31-DEC-2022",1.07819E+06,86.625,9.625,10,-3.54  
"31-DEC-2022",1.07819E+06,86.875,9.625,10,-3.44  
"31-DEC-2022",1.07819E+06,87.125,9.625,10,-3.65  
"31-DEC-2022",1.07819E+06,87.375,9.625,10,-3.62  
"31-DEC-2022",1.07819E+06,87.625,9.625,10,-3.79  
"31-DEC-2022",1.07819E+06,87.875,9.625,10,-4  
"31-DEC-2022",1.07819E+06,88.125,9.625,10,-4.17  
"31-DEC-2022",1.07819E+06,88.375,9.625,10,-4.34  
"31-DEC-2022",1.07819E+06,88.625,9.625,10,-4.44  
"31-DEC-2022",1.07819E+06,88.875,9.625,10,-4.02  
"31-DEC-2022",1.07819E+06,68.125,9.875,10,-3.54  
"31-DEC-2022",1.07819E+06,68.375,9.875,10,-2.86  
"31-DEC-2022",1.07819E+06,68.625,9.875,10,-2.4  
"31-DEC-2022",1.07819E+06,68.875,9.875,10,-2.28  
"31-DEC-2022",1.07819E+06,69.125,9.875,10,-2.48  
"31-DEC-2022",1.07819E+06,69.375,9.875,10,-2.55  
"31-DEC-2022",1.07819E+06,69.625,9.875,10,-2.78  
"31-DEC-2022",1.07819E+06,69.875,9.875,10,-0.29  
"31-DEC-2022",1.07819E+06,70.125,9.875,10,0.86  
"31-DEC-2022",1.07819E+06,70.375,9.875,10,-0.1  
"31-DEC-2022",1.07819E+06,70.625,9.875,10,-1.9  
"31-DEC-2022",1.07819E+06,70.875,9.875,10,-2.24  
"31-DEC-2022",1.07819E+06,71.125,9.875,10,-2.17  
"31-DEC-2022",1.07819E+06,71.375,9.875,10,-2.8  
"31-DEC-2022",1.07819E+06,71.625,9.875,10,-2.94  
"31-DEC-2022",1.07819E+06,71.875,9.875,10,-2.29  
"31-DEC-2022",1.07819E+06,72.125,9.875,10,-1.53  
"31-DEC-2022",1.07819E+06,72.375,9.875,10,-1.3  
"31-DEC-2022",1.07819E+06,72.625,9.875,10,-1.55  
"31-DEC-2022",1.07819E+06,72.875,9.875,10,-1.41  
"31-DEC-2022",1.07819E+06,73.125,9.875,10,-1.32  
"31-DEC-2022",1.07819E+06,73.375,9.875,10,-1.18  
"31-DEC-2022",1.07819E+06,73.625,9.875,10,-0.95  
"31-DEC-2022",1.07819E+06,73.875,9.875,10,-1.07  
"31-DEC-2022",1.07819E+06,74.125,9.875,10,-0.88  
"31-DEC-2022",1.07819E+06,74.375,9.875,10,-0.83  
"31-DEC-2022",1.07819E+06,74.625,9.875,10,-0.41  
"31-DEC-2022",1.07819E+06,74.875,9.875,10,0.23  
"31-DEC-2022",1.07819E+06,75.125,9.875,10,0.51  
"31-DEC-2022",1.07819E+06,75.375,9.875,10,0.38  
"31-DEC-2022",1.07819E+06,75.625,9.875,10,0.22  
"31-DEC-2022",1.07819E+06,75.875,9.875,10,-0.5  
"31-DEC-2022",1.07819E+06,76.125,9.875,10,-0.25  
"31-DEC-2022",1.07819E+06,76.375,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.625,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.875,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.125,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.375,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.625,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.875,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.125,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.375,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.625,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.875,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.125,9.875,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.375,9.875,10,2.49  
"31-DEC-2022",1.07819E+06,79.625,9.875,10,-0.08  
"31-DEC-2022",1.07819E+06,79.875,9.875,10,-0.98  
"31-DEC-2022",1.07819E+06,80.125,9.875,10,-4.63  
"31-DEC-2022",1.07819E+06,80.375,9.875,10,-3.36  
"31-DEC-2022",1.07819E+06,80.625,9.875,10,-0.34  
"31-DEC-2022",1.07819E+06,80.875,9.875,10,-0.54  
"31-DEC-2022",1.07819E+06,81.125,9.875,10,-0.48  
"31-DEC-2022",1.07819E+06,81.375,9.875,10,-0.75  
"31-DEC-2022",1.07819E+06,81.625,9.875,10,-0.79  
"31-DEC-2022",1.07819E+06,81.875,9.875,10,-0.68  
"31-DEC-2022",1.07819E+06,82.125,9.875,10,-2.53  
"31-DEC-2022",1.07819E+06,82.375,9.875,10,-2.86  
"31-DEC-2022",1.07819E+06,82.625,9.875,10,-2.27  
"31-DEC-2022",1.07819E+06,82.875,9.875,10,-2.8  
"31-DEC-2022",1.07819E+06,83.125,9.875,10,-2.65  
"31-DEC-2022",1.07819E+06,83.375,9.875,10,-2.43  
"31-DEC-2022",1.07819E+06,83.625,9.875,10,-2.12  
"31-DEC-2022",1.07819E+06,83.875,9.875,10,-1.05  
"31-DEC-2022",1.07819E+06,84.125,9.875,10,-1.33  
"31-DEC-2022",1.07819E+06,84.375,9.875,10,-1.7  
"31-DEC-2022",1.07819E+06,84.625,9.875,10,-3.04  
"31-DEC-2022",1.07819E+06,84.875,9.875,10,-4.12  
"31-DEC-2022",1.07819E+06,85.125,9.875,10,-4.15  
"31-DEC-2022",1.07819E+06,85.375,9.875,10,-3.64  
"31-DEC-2022",1.07819E+06,85.625,9.875,10,-3.38  
"31-DEC-2022",1.07819E+06,85.875,9.875,10,-3.49  
"31-DEC-2022",1.07819E+06,86.125,9.875,10,-3.54  
"31-DEC-2022",1.07819E+06,86.375,9.875,10,-3.37  
"31-DEC-2022",1.07819E+06,86.625,9.875,10,-3.35  
"31-DEC-2022",1.07819E+06,86.875,9.875,10,-3.41  
"31-DEC-2022",1.07819E+06,87.125,9.875,10,-3.58  
"31-DEC-2022",1.07819E+06,87.375,9.875,10,-3.68  
"31-DEC-2022",1.07819E+06,87.625,9.875,10,-3.58  
"31-DEC-2022",1.07819E+06,87.875,9.875,10,-3.65  
"31-DEC-2022",1.07819E+06,88.125,9.875,10,-3.85  
"31-DEC-2022",1.07819E+06,88.375,9.875,10,-4.14  
"31-DEC-2022",1.07819E+06,88.625,9.875,10,-4.26  
"31-DEC-2022",1.07819E+06,88.875,9.875,10,-4.31  
"31-DEC-2022",1.07819E+06,68.125,10.125,10,-4.1  
"31-DEC-2022",1.07819E+06,68.375,10.125,10,-3.31  
"31-DEC-2022",1.07819E+06,68.625,10.125,10,-2.69  
"31-DEC-2022",1.07819E+06,68.875,10.125,10,-2.51  
"31-DEC-2022",1.07819E+06,69.125,10.125,10,-2.45  
"31-DEC-2022",1.07819E+06,69.375,10.125,10,-3.14  
"31-DEC-2022",1.07819E+06,69.625,10.125,10,-3.35  
"31-DEC-2022",1.07819E+06,69.875,10.125,10,-1.34  
"31-DEC-2022",1.07819E+06,70.125,10.125,10,-0.13  
"31-DEC-2022",1.07819E+06,70.375,10.125,10,0.68  
"31-DEC-2022",1.07819E+06,70.625,10.125,10,-2.18  
"31-DEC-2022",1.07819E+06,70.875,10.125,10,-2.13  
"31-DEC-2022",1.07819E+06,71.125,10.125,10,-2.01  
"31-DEC-2022",1.07819E+06,71.375,10.125,10,-2.68  
"31-DEC-2022",1.07819E+06,71.625,10.125,10,-2.86  
"31-DEC-2022",1.07819E+06,71.875,10.125,10,-2.29  
"31-DEC-2022",1.07819E+06,72.125,10.125,10,-1.43  
"31-DEC-2022",1.07819E+06,72.375,10.125,10,-1.51  
"31-DEC-2022",1.07819E+06,72.625,10.125,10,-1.57  
"31-DEC-2022",1.07819E+06,72.875,10.125,10,-1.63  
"31-DEC-2022",1.07819E+06,73.125,10.125,10,-1.43  
"31-DEC-2022",1.07819E+06,73.375,10.125,10,-1.14  
"31-DEC-2022",1.07819E+06,73.625,10.125,10,-0.88  
"31-DEC-2022",1.07819E+06,73.875,10.125,10,-0.8  
"31-DEC-2022",1.07819E+06,74.125,10.125,10,-0.68  
"31-DEC-2022",1.07819E+06,74.375,10.125,10,-0.12  
"31-DEC-2022",1.07819E+06,74.625,10.125,10,0.61  
"31-DEC-2022",1.07819E+06,74.875,10.125,10,0.69  
"31-DEC-2022",1.07819E+06,75.125,10.125,10,0.46  
"31-DEC-2022",1.07819E+06,75.375,10.125,10,0.13  
"31-DEC-2022",1.07819E+06,75.625,10.125,10,-0.25  
"31-DEC-2022",1.07819E+06,75.875,10.125,10,-1.09  
"31-DEC-2022",1.07819E+06,76.125,10.125,10,-0.42  
"31-DEC-2022",1.07819E+06,76.375,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.625,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.875,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.125,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.375,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.625,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.875,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.125,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.375,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.625,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.875,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.125,10.125,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.375,10.125,10,-0.17  
"31-DEC-2022",1.07819E+06,79.625,10.125,10,-0.15  
"31-DEC-2022",1.07819E+06,79.875,10.125,10,-1.3  
"31-DEC-2022",1.07819E+06,80.125,10.125,10,-2.51  
"31-DEC-2022",1.07819E+06,80.375,10.125,10,-1.48  
"31-DEC-2022",1.07819E+06,80.625,10.125,10,-0.57  
"31-DEC-2022",1.07819E+06,80.875,10.125,10,-1.32  
"31-DEC-2022",1.07819E+06,81.125,10.125,10,-1.16  
"31-DEC-2022",1.07819E+06,81.375,10.125,10,-1.12  
"31-DEC-2022",1.07819E+06,81.625,10.125,10,-0.77  
"31-DEC-2022",1.07819E+06,81.875,10.125,10,-1.03  
"31-DEC-2022",1.07819E+06,82.125,10.125,10,-2.2  
"31-DEC-2022",1.07819E+06,82.375,10.125,10,-2.62  
"31-DEC-2022",1.07819E+06,82.625,10.125,10,-2.4  
"31-DEC-2022",1.07819E+06,82.875,10.125,10,-2.27  
"31-DEC-2022",1.07819E+06,83.125,10.125,10,-2.27  
"31-DEC-2022",1.07819E+06,83.375,10.125,10,-2.08  
"31-DEC-2022",1.07819E+06,83.625,10.125,10,-1.54  
"31-DEC-2022",1.07819E+06,83.875,10.125,10,-1.67  
"31-DEC-2022",1.07819E+06,84.125,10.125,10,-1.2  
"31-DEC-2022",1.07819E+06,84.375,10.125,10,-1.67  
"31-DEC-2022",1.07819E+06,84.625,10.125,10,-3.24  
"31-DEC-2022",1.07819E+06,84.875,10.125,10,-3.54  
"31-DEC-2022",1.07819E+06,85.125,10.125,10,-3.9  
"31-DEC-2022",1.07819E+06,85.375,10.125,10,-3.95  
"31-DEC-2022",1.07819E+06,85.625,10.125,10,-3.7  
"31-DEC-2022",1.07819E+06,85.875,10.125,10,-3.42  
"31-DEC-2022",1.07819E+06,86.125,10.125,10,-3.48  
"31-DEC-2022",1.07819E+06,86.375,10.125,10,-3.44  
"31-DEC-2022",1.07819E+06,86.625,10.125,10,-3.49  
"31-DEC-2022",1.07819E+06,86.875,10.125,10,-3.54  
"31-DEC-2022",1.07819E+06,87.125,10.125,10,-3.52  
"31-DEC-2022",1.07819E+06,87.375,10.125,10,-3.53  
"31-DEC-2022",1.07819E+06,87.625,10.125,10,-3.36  
"31-DEC-2022",1.07819E+06,87.875,10.125,10,-3.2  
"31-DEC-2022",1.07819E+06,88.125,10.125,10,-3.18  
"31-DEC-2022",1.07819E+06,88.375,10.125,10,-3.51  
"31-DEC-2022",1.07819E+06,88.625,10.125,10,-3.69  
"31-DEC-2022",1.07819E+06,88.875,10.125,10,-4.18  
"31-DEC-2022",1.07819E+06,68.125,10.375,10,-3.81  
"31-DEC-2022",1.07819E+06,68.375,10.375,10,-3.21  
"31-DEC-2022",1.07819E+06,68.625,10.375,10,-2.87  
"31-DEC-2022",1.07819E+06,68.875,10.375,10,-2.96  
"31-DEC-2022",1.07819E+06,69.125,10.375,10,-2.58  
"31-DEC-2022",1.07819E+06,69.375,10.375,10,-3.04  
"31-DEC-2022",1.07819E+06,69.625,10.375,10,-2.98  
"31-DEC-2022",1.07819E+06,69.875,10.375,10,-1.06  
"31-DEC-2022",1.07819E+06,70.125,10.375,10,-0.11  
"31-DEC-2022",1.07819E+06,70.375,10.375,10,0.18  
"31-DEC-2022",1.07819E+06,70.625,10.375,10,-1.59  
"31-DEC-2022",1.07819E+06,70.875,10.375,10,-2.12  
"31-DEC-2022",1.07819E+06,71.125,10.375,10,-1.25  
"31-DEC-2022",1.07819E+06,71.375,10.375,10,-2.11  
"31-DEC-2022",1.07819E+06,71.625,10.375,10,-2.46  
"31-DEC-2022",1.07819E+06,71.875,10.375,10,-2.28  
"31-DEC-2022",1.07819E+06,72.125,10.375,10,-1.64  
"31-DEC-2022",1.07819E+06,72.375,10.375,10,-1.63  
"31-DEC-2022",1.07819E+06,72.625,10.375,10,-1.85  
"31-DEC-2022",1.07819E+06,72.875,10.375,10,-1.69  
"31-DEC-2022",1.07819E+06,73.125,10.375,10,-1.64  
"31-DEC-2022",1.07819E+06,73.375,10.375,10,-1.22  
"31-DEC-2022",1.07819E+06,73.625,10.375,10,-0.77  
"31-DEC-2022",1.07819E+06,73.875,10.375,10,-0.64  
"31-DEC-2022",1.07819E+06,74.125,10.375,10,-0.39  
"31-DEC-2022",1.07819E+06,74.375,10.375,10,-0.09  
"31-DEC-2022",1.07819E+06,74.625,10.375,10,0.31  
"31-DEC-2022",1.07819E+06,74.875,10.375,10,0.2  
"31-DEC-2022",1.07819E+06,75.125,10.375,10,-0.15  
"31-DEC-2022",1.07819E+06,75.375,10.375,10,-0.84  
"31-DEC-2022",1.07819E+06,75.625,10.375,10,-1.19  
"31-DEC-2022",1.07819E+06,75.875,10.375,10,-1.3  
"31-DEC-2022",1.07819E+06,76.125,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.375,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.625,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.875,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.125,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.375,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.625,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.875,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.125,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.375,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.625,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.875,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.125,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.375,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.625,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.875,10.375,10,-1.E+34  
"31-DEC-2022",1.07819E+06,80.125,10.375,10,-0.58  
"31-DEC-2022",1.07819E+06,80.375,10.375,10,-0.43  
"31-DEC-2022",1.07819E+06,80.625,10.375,10,-0.99  
"31-DEC-2022",1.07819E+06,80.875,10.375,10,-1.94  
"31-DEC-2022",1.07819E+06,81.125,10.375,10,-2.29  
"31-DEC-2022",1.07819E+06,81.375,10.375,10,-1.88  
"31-DEC-2022",1.07819E+06,81.625,10.375,10,-0.88  
"31-DEC-2022",1.07819E+06,81.875,10.375,10,-0.77  
"31-DEC-2022",1.07819E+06,82.125,10.375,10,-1.39  
"31-DEC-2022",1.07819E+06,82.375,10.375,10,-2.33  
"31-DEC-2022",1.07819E+06,82.625,10.375,10,-2.49  
"31-DEC-2022",1.07819E+06,82.875,10.375,10,-2.24  
"31-DEC-2022",1.07819E+06,83.125,10.375,10,-2.24  
"31-DEC-2022",1.07819E+06,83.375,10.375,10,-2.04  
"31-DEC-2022",1.07819E+06,83.625,10.375,10,-1.6  
"31-DEC-2022",1.07819E+06,83.875,10.375,10,-1.85  
"31-DEC-2022",1.07819E+06,84.125,10.375,10,-1.68  
"31-DEC-2022",1.07819E+06,84.375,10.375,10,-2.26  
"31-DEC-2022",1.07819E+06,84.625,10.375,10,-2.66  
"31-DEC-2022",1.07819E+06,84.875,10.375,10,-2.58  
"31-DEC-2022",1.07819E+06,85.125,10.375,10,-3.17  
"31-DEC-2022",1.07819E+06,85.375,10.375,10,-4.02  
"31-DEC-2022",1.07819E+06,85.625,10.375,10,-3.7  
"31-DEC-2022",1.07819E+06,85.875,10.375,10,-3.42  
"31-DEC-2022",1.07819E+06,86.125,10.375,10,-3.44  
"31-DEC-2022",1.07819E+06,86.375,10.375,10,-3.73  
"31-DEC-2022",1.07819E+06,86.625,10.375,10,-3.89  
"31-DEC-2022",1.07819E+06,86.875,10.375,10,-3.77  
"31-DEC-2022",1.07819E+06,87.125,10.375,10,-3.62  
"31-DEC-2022",1.07819E+06,87.375,10.375,10,-3.65  
"31-DEC-2022",1.07819E+06,87.625,10.375,10,-3.33  
"31-DEC-2022",1.07819E+06,87.875,10.375,10,-2.98  
"31-DEC-2022",1.07819E+06,88.125,10.375,10,-2.69  
"31-DEC-2022",1.07819E+06,88.375,10.375,10,-2.93  
"31-DEC-2022",1.07819E+06,88.625,10.375,10,-3.26  
"31-DEC-2022",1.07819E+06,88.875,10.375,10,-3.89  
"31-DEC-2022",1.07819E+06,68.125,10.625,10,-3.24  
"31-DEC-2022",1.07819E+06,68.375,10.625,10,-2.91  
"31-DEC-2022",1.07819E+06,68.625,10.625,10,-2.86  
"31-DEC-2022",1.07819E+06,68.875,10.625,10,-2.97  
"31-DEC-2022",1.07819E+06,69.125,10.625,10,-2.72  
"31-DEC-2022",1.07819E+06,69.375,10.625,10,-2.68  
"31-DEC-2022",1.07819E+06,69.625,10.625,10,-2.57  
"31-DEC-2022",1.07819E+06,69.875,10.625,10,-2.1  
"31-DEC-2022",1.07819E+06,70.125,10.625,10,-0.44  
"31-DEC-2022",1.07819E+06,70.375,10.625,10,0.02  
"31-DEC-2022",1.07819E+06,70.625,10.625,10,-1.65  
"31-DEC-2022",1.07819E+06,70.875,10.625,10,-2.13  
"31-DEC-2022",1.07819E+06,71.125,10.625,10,-2.29  
"31-DEC-2022",1.07819E+06,71.375,10.625,10,-1.96  
"31-DEC-2022",1.07819E+06,71.625,10.625,10,-1.85  
"31-DEC-2022",1.07819E+06,71.875,10.625,10,-1.66  
"31-DEC-2022",1.07819E+06,72.125,10.625,10,-1.58  
"31-DEC-2022",1.07819E+06,72.375,10.625,10,-1.6  
"31-DEC-2022",1.07819E+06,72.625,10.625,10,-1.39  
"31-DEC-2022",1.07819E+06,72.875,10.625,10,-1.73  
"31-DEC-2022",1.07819E+06,73.125,10.625,10,-2.04  
"31-DEC-2022",1.07819E+06,73.375,10.625,10,-1.33  
"31-DEC-2022",1.07819E+06,73.625,10.625,10,-0.49  
"31-DEC-2022",1.07819E+06,73.875,10.625,10,-0.1  
"31-DEC-2022",1.07819E+06,74.125,10.625,10,-0.54  
"31-DEC-2022",1.07819E+06,74.375,10.625,10,-0.6  
"31-DEC-2022",1.07819E+06,74.625,10.625,10,-0.74  
"31-DEC-2022",1.07819E+06,74.875,10.625,10,-0.88  
"31-DEC-2022",1.07819E+06,75.125,10.625,10,-1.21  
"31-DEC-2022",1.07819E+06,75.375,10.625,10,-1.63  
"31-DEC-2022",1.07819E+06,75.625,10.625,10,-1.43  
"31-DEC-2022",1.07819E+06,75.875,10.625,10,-1.71  
"31-DEC-2022",1.07819E+06,76.125,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.375,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.625,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,76.875,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.125,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.375,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.625,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,77.875,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.125,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.375,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.625,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,78.875,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.125,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.375,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.625,10.625,10,-1.E+34  
"31-DEC-2022",1.07819E+06,79.875,10.625,10,-0.34  
"31-DEC-2022",1.07819E+06,80.125,10.625,10,-1.1  
"31-DEC-2022",1.07819E+06,80.375,10.625,10,-0.71  
"31-DEC-2022",1.07819E+06,80.625,10.625,10,-1.12  
"31-DEC-2022",1.07819E+06,80.875,10.625,10,-2.11  
"31-DEC-2022",1.07819E+06,81.125,10.625,10,-2.71  
"31-DEC-2022",1.07819E+06,81.375,10.625,10,-2.17  
"31-DEC-2022",1.07819E+06,81.625,10.625,10,-1.36  
"31-DEC-2022",1.07819E+06,81.875,10.625,10,-0.78  
"31-DEC-2022",1.07819E+06,82.125,10.625,10,-1.48  
"31-DEC-2022",1.07819E+06,82.375,10.625,10,-2.3  
"31-DEC-2022",1.07819E+06,82.625,10.625,10,-2.28  
"31-DEC-2022",1.07819E+06,82.875,10.625,10,-2.77  
"31-DEC-2022",1.07819E+06,83.125,10.625,10,-2.73  
