DATETIME,TIME,LON,LAT,ZON,MER
31-DEC-2022,44559.5,80.5,6.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,6.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,6.25,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,6.25,-0.0716003,0.362124
31-DEC-2022,44559.5,82.5,6.25,-0.0863399,0.277592
31-DEC-2022,44559.5,83.0,6.25,-0.156255,0.183782
31-DEC-2022,44559.5,83.5,6.25,-0.183415,0.12261
31-DEC-2022,44559.5,84.0,6.25,-0.136709,0.0945827
31-DEC-2022,44559.5,84.5,6.25,-0.153722,0.188137
31-DEC-2022,44559.5,85.0,6.25,-0.20512,0.253677
31-DEC-2022,44559.5,85.5,6.25,-0.233502,0.138565
31-DEC-2022,44559.5,86.0,6.25,-0.262753,0.0593593
31-DEC-2022,44559.5,86.5,6.25,-0.228757,-0.0468309
31-DEC-2022,44559.5,87.0,6.25,-0.103292,-0.221824
31-DEC-2022,44559.5,87.5,6.25,-0.0138384,-0.385888
31-DEC-2022,44559.5,88.0,6.25,0.00423577,-0.340644
31-DEC-2022,44559.5,88.5,6.25,0.0661149,-0.203641
31-DEC-2022,44559.5,89.0,6.25,0.141889,-0.0404982
31-DEC-2022,44559.5,68.0,6.5,0.121645,0.166463
31-DEC-2022,44559.5,68.5,6.5,0.0852225,0.21521
31-DEC-2022,44559.5,69.0,6.5,0.0242003,0.254942
31-DEC-2022,44559.5,69.5,6.5,-0.0464335,0.297262
31-DEC-2022,44559.5,70.0,6.5,-0.100508,0.361845
31-DEC-2022,44559.5,70.5,6.5,-0.183859,0.353585
31-DEC-2022,44559.5,71.0,6.5,-0.307181,0.200413
31-DEC-2022,44559.5,71.5,6.5,-0.361084,0.0460347
31-DEC-2022,44559.5,72.0,6.5,-0.40234,0.0212574
31-DEC-2022,44559.5,72.5,6.5,-0.407748,0.0877514
31-DEC-2022,44559.5,73.0,6.5,-0.392483,0.142684
31-DEC-2022,44559.5,73.5,6.5,-0.419527,0.198479
31-DEC-2022,44559.5,74.0,6.5,-0.510881,0.209578
31-DEC-2022,44559.5,74.5,6.5,-0.732029,0.152885
31-DEC-2022,44559.5,75.0,6.5,-0.872085,0.0399715
31-DEC-2022,44559.5,75.5,6.5,-0.838008,-0.130547
31-DEC-2022,44559.5,76.0,6.5,-0.681325,-0.184623
31-DEC-2022,44559.5,76.5,6.5,-0.614244,-0.0538113
31-DEC-2022,44559.5,77.0,6.5,-0.537234,0.0439698
31-DEC-2022,44559.5,77.5,6.5,-0.368586,0.074411
31-DEC-2022,44559.5,78.0,6.5,-0.120826,0.136174
31-DEC-2022,44559.5,78.5,6.5,0.0384376,0.144676
31-DEC-2022,44559.5,79.0,6.5,0.0681812,0.0700134
31-DEC-2022,44559.5,79.5,6.5,-0.00760418,0.0929157
31-DEC-2022,44559.5,80.0,6.5,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,6.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,6.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,6.5,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,6.5,-0.092685,0.389844
31-DEC-2022,44559.5,82.5,6.5,-0.023426,0.24468
31-DEC-2022,44559.5,83.0,6.5,-0.0406523,0.205569
31-DEC-2022,44559.5,83.5,6.5,-0.12149,0.132746
31-DEC-2022,44559.5,84.0,6.5,-0.143662,0.0971774
31-DEC-2022,44559.5,84.5,6.5,-0.129908,0.159128
31-DEC-2022,44559.5,85.0,6.5,-0.16318,0.245418
31-DEC-2022,44559.5,85.5,6.5,-0.206273,0.146608
31-DEC-2022,44559.5,86.0,6.5,-0.239853,0.0511808
31-DEC-2022,44559.5,86.5,6.5,-0.198169,-0.0684246
31-DEC-2022,44559.5,87.0,6.5,-0.111909,-0.299877
31-DEC-2022,44559.5,87.5,6.5,-0.097716,-0.453267
31-DEC-2022,44559.5,88.0,6.5,-0.100965,-0.396361
31-DEC-2022,44559.5,88.5,6.5,-0.0773301,-0.266399
31-DEC-2022,44559.5,89.0,6.5,0.00072597,-0.0967387
31-DEC-2022,44559.5,68.0,6.75,0.176405,0.152305
31-DEC-2022,44559.5,68.5,6.75,0.140902,0.200143
31-DEC-2022,44559.5,69.0,6.75,0.0785983,0.237216
31-DEC-2022,44559.5,69.5,6.75,0.00540878,0.282134
31-DEC-2022,44559.5,70.0,6.75,-0.0485259,0.344914
31-DEC-2022,44559.5,70.5,6.75,-0.158159,0.374738
31-DEC-2022,44559.5,71.0,6.75,-0.288794,0.257712
31-DEC-2022,44559.5,71.5,6.75,-0.371749,0.0716285
31-DEC-2022,44559.5,72.0,6.75,-0.417466,0.0201521
31-DEC-2022,44559.5,72.5,6.75,-0.419031,0.0917911
31-DEC-2022,44559.5,73.0,6.75,-0.408805,0.15022
31-DEC-2022,44559.5,73.5,6.75,-0.443152,0.246189
31-DEC-2022,44559.5,74.0,6.75,-0.606326,0.298018
31-DEC-2022,44559.5,74.5,6.75,-0.833269,0.243484
31-DEC-2022,44559.5,75.0,6.75,-0.929921,0.0371976
31-DEC-2022,44559.5,75.5,6.75,-0.87189,-0.193318
31-DEC-2022,44559.5,76.0,6.75,-0.790616,-0.205672
31-DEC-2022,44559.5,76.5,6.75,-0.795981,-0.0825564
31-DEC-2022,44559.5,77.0,6.75,-0.741139,-0.065478
31-DEC-2022,44559.5,77.5,6.75,-0.556701,-0.0765594
31-DEC-2022,44559.5,78.0,6.75,-0.2904,-0.0295326
31-DEC-2022,44559.5,78.5,6.75,-0.0421951,0.0809167
31-DEC-2022,44559.5,79.0,6.75,-0.0133028,0.123832
31-DEC-2022,44559.5,79.5,6.75,-0.111701,0.128311
31-DEC-2022,44559.5,80.0,6.75,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,6.75,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,6.75,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,6.75,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,6.75,-0.0592221,0.377982
31-DEC-2022,44559.5,82.5,6.75,-0.048441,0.21087
31-DEC-2022,44559.5,83.0,6.75,0.0259562,0.198027
31-DEC-2022,44559.5,83.5,6.75,-0.0345475,0.160275
31-DEC-2022,44559.5,84.0,6.75,-0.0984778,0.120608
31-DEC-2022,44559.5,84.5,6.75,-0.112568,0.134692
31-DEC-2022,44559.5,85.0,6.75,-0.107007,0.231028
31-DEC-2022,44559.5,85.5,6.75,-0.158821,0.181091
31-DEC-2022,44559.5,86.0,6.75,-0.207385,0.0629455
31-DEC-2022,44559.5,86.5,6.75,-0.166251,-0.0910093
31-DEC-2022,44559.5,87.0,6.75,-0.131363,-0.342863
31-DEC-2022,44559.5,87.5,6.75,-0.163182,-0.492707
31-DEC-2022,44559.5,88.0,6.75,-0.197611,-0.428701
31-DEC-2022,44559.5,88.5,6.75,-0.184668,-0.281569
31-DEC-2022,44559.5,89.0,6.75,-0.140196,-0.119804
31-DEC-2022,44559.5,68.0,7.0,0.217282,0.132096
31-DEC-2022,44559.5,68.5,7.0,0.191775,0.188363
31-DEC-2022,44559.5,69.0,7.0,0.129902,0.228831
31-DEC-2022,44559.5,69.5,7.0,0.0616838,0.270543
31-DEC-2022,44559.5,70.0,7.0,0.000700166,0.32711
31-DEC-2022,44559.5,70.5,7.0,-0.116528,0.395664
31-DEC-2022,44559.5,71.0,7.0,-0.238315,0.333226
31-DEC-2022,44559.5,71.5,7.0,-0.368885,0.104307
31-DEC-2022,44559.5,72.0,7.0,-0.426063,0.0162678
31-DEC-2022,44559.5,72.5,7.0,-0.431142,0.0822278
31-DEC-2022,44559.5,73.0,7.0,-0.417688,0.164859
31-DEC-2022,44559.5,73.5,7.0,-0.447896,0.282766
31-DEC-2022,44559.5,74.0,7.0,-0.649229,0.392783
31-DEC-2022,44559.5,74.5,7.0,-0.840906,0.31525
31-DEC-2022,44559.5,75.0,7.0,-0.870667,0.0171411
31-DEC-2022,44559.5,75.5,7.0,-0.830646,-0.264479
31-DEC-2022,44559.5,76.0,7.0,-0.792513,-0.188012
31-DEC-2022,44559.5,76.5,7.0,-0.89471,-0.0936007
31-DEC-2022,44559.5,77.0,7.0,-0.88842,-0.15343
31-DEC-2022,44559.5,77.5,7.0,-0.763935,-0.214877
31-DEC-2022,44559.5,78.0,7.0,-0.510222,-0.217165
31-DEC-2022,44559.5,78.5,7.0,-0.172071,-0.085181
31-DEC-2022,44559.5,79.0,7.0,-0.0696812,0.20749
31-DEC-2022,44559.5,79.5,7.0,-0.123277,0.12575
31-DEC-2022,44559.5,80.0,7.0,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,7.0,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,7.0,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,7.0,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,7.0,-0.0438037,0.403856
31-DEC-2022,44559.5,82.5,7.0,-0.0884997,0.165198
31-DEC-2022,44559.5,83.0,7.0,-0.0234496,0.163885
31-DEC-2022,44559.5,83.5,7.0,0.0218795,0.154884
31-DEC-2022,44559.5,84.0,7.0,-0.0250767,0.156556
31-DEC-2022,44559.5,84.5,7.0,-0.1012,0.124915
31-DEC-2022,44559.5,85.0,7.0,-0.0726256,0.184032
31-DEC-2022,44559.5,85.5,7.0,-0.103018,0.18612
31-DEC-2022,44559.5,86.0,7.0,-0.160763,0.071423
31-DEC-2022,44559.5,86.5,7.0,-0.124475,-0.103317
31-DEC-2022,44559.5,87.0,7.0,-0.132429,-0.360648
31-DEC-2022,44559.5,87.5,7.0,-0.207026,-0.499986
31-DEC-2022,44559.5,88.0,7.0,-0.266956,-0.431597
31-DEC-2022,44559.5,88.5,7.0,-0.259998,-0.269574
31-DEC-2022,44559.5,89.0,7.0,-0.253637,-0.0977284
31-DEC-2022,44559.5,68.0,7.25,0.236382,0.108472
31-DEC-2022,44559.5,68.5,7.25,0.231599,0.163421
31-DEC-2022,44559.5,69.0,7.25,0.185253,0.218618
31-DEC-2022,44559.5,69.5,7.25,0.119778,0.262144
31-DEC-2022,44559.5,70.0,7.25,0.0538471,0.313866
31-DEC-2022,44559.5,70.5,7.25,-0.0678948,0.410226
31-DEC-2022,44559.5,71.0,7.25,-0.180001,0.370247
31-DEC-2022,44559.5,71.5,7.25,-0.346636,0.150256
31-DEC-2022,44559.5,72.0,7.25,-0.441952,0.0329807
31-DEC-2022,44559.5,72.5,7.25,-0.46194,0.0898028
31-DEC-2022,44559.5,73.0,7.25,-0.453256,0.171314
31-DEC-2022,44559.5,73.5,7.25,-0.467805,0.321618
31-DEC-2022,44559.5,74.0,7.25,-0.620999,0.477025
31-DEC-2022,44559.5,74.5,7.25,-0.724461,0.360401
31-DEC-2022,44559.5,75.0,7.25,-0.715327,-0.03706
31-DEC-2022,44559.5,75.5,7.25,-0.678617,-0.268874
31-DEC-2022,44559.5,76.0,7.25,-0.649896,-0.183272
31-DEC-2022,44559.5,76.5,7.25,-0.798907,-0.0848238
31-DEC-2022,44559.5,77.0,7.25,-0.927854,-0.173164
31-DEC-2022,44559.5,77.5,7.25,-0.90303,-0.334863
31-DEC-2022,44559.5,78.0,7.25,-0.739489,-0.383167
31-DEC-2022,44559.5,78.5,7.25,-0.377718,-0.355471
31-DEC-2022,44559.5,79.0,7.25,-0.0898483,0.242246
31-DEC-2022,44559.5,79.5,7.25,-0.0781278,0.108288
31-DEC-2022,44559.5,80.0,7.25,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,7.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,7.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,7.25,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,7.25,0.00307819,0.43501
31-DEC-2022,44559.5,82.5,7.25,-0.0954858,0.169912
31-DEC-2022,44559.5,83.0,7.25,-0.0356456,0.0834472
31-DEC-2022,44559.5,83.5,7.25,0.0602877,0.0980041
31-DEC-2022,44559.5,84.0,7.25,0.0439706,0.175734
31-DEC-2022,44559.5,84.5,7.25,-0.0636661,0.142679
31-DEC-2022,44559.5,85.0,7.25,-0.0845146,0.142999
31-DEC-2022,44559.5,85.5,7.25,-0.0645215,0.171012
31-DEC-2022,44559.5,86.0,7.25,-0.103444,0.0714355
31-DEC-2022,44559.5,86.5,7.25,-0.0801452,-0.121905
31-DEC-2022,44559.5,87.0,7.25,-0.120283,-0.36474
31-DEC-2022,44559.5,87.5,7.25,-0.217247,-0.485481
31-DEC-2022,44559.5,88.0,7.25,-0.299536,-0.404377
31-DEC-2022,44559.5,88.5,7.25,-0.309529,-0.243947
31-DEC-2022,44559.5,89.0,7.25,-0.32655,-0.0599214
31-DEC-2022,44559.5,68.0,7.5,0.23456,0.0823032
31-DEC-2022,44559.5,68.5,7.5,0.248932,0.127353
31-DEC-2022,44559.5,69.0,7.5,0.225654,0.189125
31-DEC-2022,44559.5,69.5,7.5,0.174225,0.251612
31-DEC-2022,44559.5,70.0,7.5,0.107139,0.297319
31-DEC-2022,44559.5,70.5,7.5,-0.0063796,0.417804
31-DEC-2022,44559.5,71.0,7.5,-0.130842,0.430593
31-DEC-2022,44559.5,71.5,7.5,-0.300256,0.21284
31-DEC-2022,44559.5,72.0,7.5,-0.449757,0.072514
31-DEC-2022,44559.5,72.5,7.5,-0.486437,0.0988957
31-DEC-2022,44559.5,73.0,7.5,-0.488485,0.176688
31-DEC-2022,44559.5,73.5,7.5,-0.461406,0.331678
31-DEC-2022,44559.5,74.0,7.5,-0.505856,0.517602
31-DEC-2022,44559.5,74.5,7.5,-0.498756,0.377483
31-DEC-2022,44559.5,75.0,7.5,-0.519616,-0.0443235
31-DEC-2022,44559.5,75.5,7.5,-0.45169,-0.225867
31-DEC-2022,44559.5,76.0,7.5,-0.419115,-0.137849
31-DEC-2022,44559.5,76.5,7.5,-0.511187,-0.0489654
31-DEC-2022,44559.5,77.0,7.5,-0.713959,-0.107052
31-DEC-2022,44559.5,77.5,7.5,-0.871354,-0.366526
31-DEC-2022,44559.5,78.0,7.5,-0.866576,-0.498386
31-DEC-2022,44559.5,78.5,7.5,-0.590096,-0.637066
31-DEC-2022,44559.5,79.0,7.5,-0.152742,0.107848
31-DEC-2022,44559.5,79.5,7.5,-0.00453492,0.0967764
31-DEC-2022,44559.5,80.0,7.5,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,7.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,7.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,7.5,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,7.5,0.0348352,0.398715
31-DEC-2022,44559.5,82.5,7.5,0.0180002,0.185565
31-DEC-2022,44559.5,83.0,7.5,0.072847,0.0255957
31-DEC-2022,44559.5,83.5,7.5,0.112851,0.0253317
31-DEC-2022,44559.5,84.0,7.5,0.113899,0.173826
31-DEC-2022,44559.5,84.5,7.5,0.0285888,0.17395
31-DEC-2022,44559.5,85.0,7.5,-0.0597749,0.15646
31-DEC-2022,44559.5,85.5,7.5,-0.0533131,0.157925
31-DEC-2022,44559.5,86.0,7.5,-0.047049,0.0517593
31-DEC-2022,44559.5,86.5,7.5,-0.0378004,-0.143185
31-DEC-2022,44559.5,87.0,7.5,-0.0888852,-0.3702
31-DEC-2022,44559.5,87.5,7.5,-0.206351,-0.46267
31-DEC-2022,44559.5,88.0,7.5,-0.293575,-0.367705
31-DEC-2022,44559.5,88.5,7.5,-0.334641,-0.202944
31-DEC-2022,44559.5,89.0,7.5,-0.364188,-0.0203632
31-DEC-2022,44559.5,68.0,7.75,0.215696,0.0503413
31-DEC-2022,44559.5,68.5,7.75,0.244273,0.0894674
31-DEC-2022,44559.5,69.0,7.75,0.241401,0.156533
31-DEC-2022,44559.5,69.5,7.75,0.21298,0.229061
31-DEC-2022,44559.5,70.0,7.75,0.160739,0.290129
31-DEC-2022,44559.5,70.5,7.75,0.0516385,0.412452
31-DEC-2022,44559.5,71.0,7.75,-0.0860087,0.491376
31-DEC-2022,44559.5,71.5,7.75,-0.239044,0.295527
31-DEC-2022,44559.5,72.0,7.75,-0.421562,0.12623
31-DEC-2022,44559.5,72.5,7.75,-0.50551,0.113465
31-DEC-2022,44559.5,73.0,7.75,-0.496988,0.176998
31-DEC-2022,44559.5,73.5,7.75,-0.446567,0.308482
31-DEC-2022,44559.5,74.0,7.75,-0.362194,0.473794
31-DEC-2022,44559.5,74.5,7.75,-0.262197,0.313175
31-DEC-2022,44559.5,75.0,7.75,-0.307811,0.000984253
31-DEC-2022,44559.5,75.5,7.75,-0.242264,-0.144991
31-DEC-2022,44559.5,76.0,7.75,-0.185386,-0.0717686
31-DEC-2022,44559.5,76.5,7.75,-0.201206,-0.0173843
31-DEC-2022,44559.5,77.0,7.75,-0.308142,-0.0373252
31-DEC-2022,44559.5,77.5,7.75,-0.50362,-0.240693
31-DEC-2022,44559.5,78.0,7.75,-0.768539,-0.486685
31-DEC-2022,44559.5,78.5,7.75,-0.724671,-0.862287
31-DEC-2022,44559.5,79.0,7.75,-0.321874,-0.148025
31-DEC-2022,44559.5,79.5,7.75,0.0146339,0.140149
31-DEC-2022,44559.5,80.0,7.75,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,7.75,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,7.75,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,7.75,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,7.75,0.045169,0.322757
31-DEC-2022,44559.5,82.5,7.75,0.158555,0.170706
31-DEC-2022,44559.5,83.0,7.75,0.183926,0.0180499
31-DEC-2022,44559.5,83.5,7.75,0.19465,-0.00974459
31-DEC-2022,44559.5,84.0,7.75,0.177568,0.130309
31-DEC-2022,44559.5,84.5,7.75,0.132504,0.21647
31-DEC-2022,44559.5,85.0,7.75,0.0309382,0.195016
31-DEC-2022,44559.5,85.5,7.75,-0.004141,0.154808
31-DEC-2022,44559.5,86.0,7.75,-0.0015046,0.0375998
31-DEC-2022,44559.5,86.5,7.75,0.0175651,-0.159938
31-DEC-2022,44559.5,87.0,7.75,-0.0406889,-0.36506
31-DEC-2022,44559.5,87.5,7.75,-0.164754,-0.427986
31-DEC-2022,44559.5,88.0,7.75,-0.272046,-0.313039
31-DEC-2022,44559.5,88.5,7.75,-0.333426,-0.149654
31-DEC-2022,44559.5,89.0,7.75,-0.380075,0.0174227
31-DEC-2022,44559.5,68.0,8.0,0.194797,0.0224661
31-DEC-2022,44559.5,68.5,8.0,0.22311,0.0487689
31-DEC-2022,44559.5,69.0,8.0,0.24006,0.125461
31-DEC-2022,44559.5,69.5,8.0,0.238096,0.218692
31-DEC-2022,44559.5,70.0,8.0,0.196082,0.287662
31-DEC-2022,44559.5,70.5,8.0,0.110833,0.406824
31-DEC-2022,44559.5,71.0,8.0,-0.0302723,0.534092
31-DEC-2022,44559.5,71.5,8.0,-0.15486,0.388222
31-DEC-2022,44559.5,72.0,8.0,-0.370167,0.202658
31-DEC-2022,44559.5,72.5,8.0,-0.494275,0.121383
31-DEC-2022,44559.5,73.0,8.0,-0.511638,0.150844
31-DEC-2022,44559.5,73.5,8.0,-0.454508,0.226619
31-DEC-2022,44559.5,74.0,8.0,-0.349519,0.351529
31-DEC-2022,44559.5,74.5,8.0,-0.234584,0.221095
31-DEC-2022,44559.5,75.0,8.0,-0.232994,0.00528649
31-DEC-2022,44559.5,75.5,8.0,-0.0871103,-0.103589
31-DEC-2022,44559.5,76.0,8.0,0.00202086,0.017795
31-DEC-2022,44559.5,76.5,8.0,-0.01131,0.0423293
31-DEC-2022,44559.5,77.0,8.0,0.0614892,-0.0493774
31-DEC-2022,44559.5,77.5,8.0,-0.0259449,-0.067973
31-DEC-2022,44559.5,78.0,8.0,-0.433846,-0.275385
31-DEC-2022,44559.5,78.5,8.0,-0.637754,-0.944593
31-DEC-2022,44559.5,79.0,8.0,-0.526711,-0.434378
31-DEC-2022,44559.5,79.5,8.0,-0.191431,0.0970527
31-DEC-2022,44559.5,80.0,8.0,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,8.0,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,8.0,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,8.0,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,8.0,0.102789,0.238014
31-DEC-2022,44559.5,82.5,8.0,0.210618,0.116609
31-DEC-2022,44559.5,83.0,8.0,0.232564,-0.0163668
31-DEC-2022,44559.5,83.5,8.0,0.172824,0.00994704
31-DEC-2022,44559.5,84.0,8.0,0.21434,0.11618
31-DEC-2022,44559.5,84.5,8.0,0.211022,0.240254
31-DEC-2022,44559.5,85.0,8.0,0.152053,0.211091
31-DEC-2022,44559.5,85.5,8.0,0.0712533,0.15125
31-DEC-2022,44559.5,86.0,8.0,0.0524884,0.0331405
31-DEC-2022,44559.5,86.5,8.0,0.0700795,-0.156033
31-DEC-2022,44559.5,87.0,8.0,0.00826879,-0.350525
31-DEC-2022,44559.5,87.5,8.0,-0.115674,-0.360731
31-DEC-2022,44559.5,88.0,8.0,-0.225661,-0.239961
31-DEC-2022,44559.5,88.5,8.0,-0.321979,-0.0946632
31-DEC-2022,44559.5,89.0,8.0,-0.373659,0.0682129
31-DEC-2022,44559.5,68.0,8.25,0.183382,-0.00161049
31-DEC-2022,44559.5,68.5,8.25,0.190234,0.00681818
31-DEC-2022,44559.5,69.0,8.25,0.216199,0.0884025
31-DEC-2022,44559.5,69.5,8.25,0.244705,0.211269
31-DEC-2022,44559.5,70.0,8.25,0.222643,0.30852
31-DEC-2022,44559.5,70.5,8.25,0.159107,0.39936
31-DEC-2022,44559.5,71.0,8.25,0.041084,0.568929
31-DEC-2022,44559.5,71.5,8.25,-0.0950152,0.490036
31-DEC-2022,44559.5,72.0,8.25,-0.289213,0.293329
31-DEC-2022,44559.5,72.5,8.25,-0.430409,0.149866
31-DEC-2022,44559.5,73.0,8.25,-0.468826,0.120589
31-DEC-2022,44559.5,73.5,8.25,-0.450949,0.13249
31-DEC-2022,44559.5,74.0,8.25,-0.401089,0.219599
31-DEC-2022,44559.5,74.5,8.25,-0.299245,0.169441
31-DEC-2022,44559.5,75.0,8.25,-0.213751,0.0152148
31-DEC-2022,44559.5,75.5,8.25,-0.0632154,-0.119462
31-DEC-2022,44559.5,76.0,8.25,0.0927761,0.0183601
31-DEC-2022,44559.5,76.5,8.25,0.0503965,0.133409
31-DEC-2022,44559.5,77.0,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,8.25,-0.360285,-0.738466
31-DEC-2022,44559.5,79.0,8.25,-0.652328,-0.696053
31-DEC-2022,44559.5,79.5,8.25,-0.265019,-0.0123513
31-DEC-2022,44559.5,80.0,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,8.25,-1e+34,-1e+34
31-DEC-2022,44559.5,82.0,8.25,0.0668164,0.101806
31-DEC-2022,44559.5,82.5,8.25,0.191739,0.016312
31-DEC-2022,44559.5,83.0,8.25,0.183848,-0.0218803
31-DEC-2022,44559.5,83.5,8.25,0.140902,0.0645124
31-DEC-2022,44559.5,84.0,8.25,0.171762,0.121323
31-DEC-2022,44559.5,84.5,8.25,0.226833,0.229675
31-DEC-2022,44559.5,85.0,8.25,0.250844,0.230132
31-DEC-2022,44559.5,85.5,8.25,0.17552,0.165774
31-DEC-2022,44559.5,86.0,8.25,0.133376,0.0451023
31-DEC-2022,44559.5,86.5,8.25,0.135875,-0.145727
31-DEC-2022,44559.5,87.0,8.25,0.0380204,-0.299687
31-DEC-2022,44559.5,87.5,8.25,-0.0664132,-0.273571
31-DEC-2022,44559.5,88.0,8.25,-0.173228,-0.159007
31-DEC-2022,44559.5,88.5,8.25,-0.293833,-0.0338664
31-DEC-2022,44559.5,89.0,8.25,-0.368717,0.11287
31-DEC-2022,44559.5,68.0,8.5,0.180303,-0.0230254
31-DEC-2022,44559.5,68.5,8.5,0.149617,-0.0307406
31-DEC-2022,44559.5,69.0,8.5,0.164975,0.0381471
31-DEC-2022,44559.5,69.5,8.5,0.215479,0.193056
31-DEC-2022,44559.5,70.0,8.5,0.222589,0.341228
31-DEC-2022,44559.5,70.5,8.5,0.192966,0.39705
31-DEC-2022,44559.5,71.0,8.5,0.0990871,0.582908
31-DEC-2022,44559.5,71.5,8.5,-0.0403628,0.584984
31-DEC-2022,44559.5,72.0,8.5,-0.173111,0.367672
31-DEC-2022,44559.5,72.5,8.5,-0.298762,0.213522
31-DEC-2022,44559.5,73.0,8.5,-0.349874,0.12732
31-DEC-2022,44559.5,73.5,8.5,-0.331199,0.0987177
31-DEC-2022,44559.5,74.0,8.5,-0.297601,0.149985
31-DEC-2022,44559.5,74.5,8.5,-0.242471,0.168309
31-DEC-2022,44559.5,75.0,8.5,-0.151512,0.0117389
31-DEC-2022,44559.5,75.5,8.5,-0.00687039,-0.123002
31-DEC-2022,44559.5,76.0,8.5,0.0710543,-0.0118044
31-DEC-2022,44559.5,76.5,8.5,0.0525369,0.125553
31-DEC-2022,44559.5,77.0,8.5,-1e+34,-1e+34
31-DEC-2022,44559.5,77.5,8.5,-1e+34,-1e+34
31-DEC-2022,44559.5,78.0,8.5,-1e+34,-1e+34
31-DEC-2022,44559.5,78.5,8.5,-0.22639,-0.425467
31-DEC-2022,44559.5,79.0,8.5,-0.556397,-0.797139
31-DEC-2022,44559.5,79.5,8.5,-0.37067,-0.260093
31-DEC-2022,44559.5,80.0,8.5,-1e+34,-1e+34
31-DEC-2022,44559.5,80.5,8.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.0,8.5,-1e+34,-1e+34
31-DEC-2022,44559.5,81.5,8.5,-0.0123293,-0.0421506
31-DEC-2022,44559.5,82.0,8.5,0.0455024,-0.0213557
31-DEC-2022,44559.5,82.5,8.5,0.148331,-0.0524686
31-DEC-2022,44559.5,83.0,8.5,0.102476,-0.0152369
31-DEC-2022,44559.5,83.5,8.5,0.112127,0.112919
31-DEC-2022,44559.5,84.0,8.5,0.114951,0.161901
31-DEC-2022,44559.5,84.5,8.5,0.186011,0.209244
31-DEC-2022,44559.5,85.0,8.5,0.258178,0.225754
31-DEC-2022,44559.5,85.5,8.5,0.25628,0.177677
31-DEC-2022,44559.5,86.0,8.5,0.230963,0.0686086
31-DEC-2022,44559.5,86.5,8.5,0.175853,-0.1045
31-DEC-2022,44559.5,87.0,8.5,0.0667383,-0.209588
31-DEC-2022,44559.5,87.5,8.5,-0.0376692,-0.175129
31-DEC-2022,44559.5,88.0,8.5,-0.125577,-0.0913342
31-DEC-2022,44559.5,88.5,8.5,-0.261802,0.0264441
31-DEC-2022,44559.5,89.0,8.5,-0.345163,0.159648
31-DEC-2022,44559.5,68.0,8.75,0.188489,-0.0398434
31-DEC-2022,44559.5,68.5,8.75,0.136513,-0.0505736
31-DEC-2022,44559.5,69.0,8.75,0.112972,-0.00998447
31-DEC-2022,44559.5,69.5,8.75,0.15604,0.162311
31-DEC-2022,44559.5,70.0,8.75,0.205755,0.358489
31-DEC-2022,44559.5,70.5,8.75,0.191851,0.409954
31-DEC-2022,44559.5,71.0,8.75,0.135962,0.57322
31-DEC-2022,44559.5,71.5,8.75,0.0379283,0.685911
31-DEC-2022,44559.5,72.0,8.75,-0.0530539,0.446091
31-DEC-2022,44559.5,72.5,8.75,-0.142637,0.27513
31-DEC-2022,44559.5,73.0,8.75,-0.152695,0.179694
